"agency_cd","site_no","Date","GH","GH_cd"
"USGS","03447687",2018-10-10,5.65,"A"
"USGS","03447687",2018-10-11,10.62,"A"
"USGS","03447687",2018-10-12,12.45,"A"
"USGS","03447687",2018-10-13,9.9,"A"
"USGS","03447687",2018-10-14,6.77,"A"
"USGS","03447687",2018-10-15,6.2,"A"
"USGS","03447687",2018-10-16,6.03,"A"
"USGS","03447687",2018-10-17,6.31,"A"
"USGS","03447687",2018-10-18,5.9,"A"
"USGS","03447687",2018-10-19,5.65,"A"
"USGS","03447687",2018-10-20,5.54,"A"
"USGS","03447687",2018-10-21,5.41,"A"
"USGS","03447687",2018-10-22,5.32,"A"
"USGS","03447687",2018-10-23,5.27,"A"
"USGS","03447687",2018-10-24,5.22,"A"
"USGS","03447687",2018-10-25,5.15,"A"
"USGS","03447687",2018-10-26,7.24,"A"
"USGS","03447687",2018-10-27,8.68,"A"
"USGS","03447687",2018-10-28,6.87,"A"
"USGS","03447687",2018-10-29,6.16,"A"
"USGS","03447687",2018-10-30,5.89,"A"
"USGS","03447687",2018-10-31,5.71,"A"
"USGS","03447687",2018-11-01,5.63,"A"
"USGS","03447687",2018-11-02,6.15,"A"
"USGS","03447687",2018-11-03,6.23,"A"
"USGS","03447687",2018-11-04,5.84,"A"
"USGS","03447687",2018-11-05,5.72,"A"
"USGS","03447687",2018-11-06,6.28,"A"
"USGS","03447687",2018-11-07,6.55,"A"
"USGS","03447687",2018-11-08,6.09,"A"
"USGS","03447687",2018-11-09,6.36,"A"
"USGS","03447687",2018-11-10,6.71,"A"
"USGS","03447687",2018-11-11,6.22,"A"
"USGS","03447687",2018-11-12,7.12,"A"
"USGS","03447687",2018-11-13,9.7,"A"
"USGS","03447687",2018-11-14,9.15,"A"
"USGS","03447687",2018-11-15,9.78,"A"
"USGS","03447687",2018-11-16,10,"A"
"USGS","03447687",2018-11-17,8.96,"A"
"USGS","03447687",2018-11-18,7.58,"A"
"USGS","03447687",2018-11-19,7.08,"A"
"USGS","03447687",2018-11-20,6.79,"A"
"USGS","03447687",2018-11-21,6.54,"A"
"USGS","03447687",2018-11-22,6.37,"A"
"USGS","03447687",2018-11-23,6.24,"A"
"USGS","03447687",2018-11-24,8.64,"A"
"USGS","03447687",2018-11-25,8.88,"A"
"USGS","03447687",2018-11-26,7.54,"A"
"USGS","03447687",2018-11-27,6.98,"A"
"USGS","03447687",2018-11-28,6.68,"A"
"USGS","03447687",2018-11-29,6.48,"A"
"USGS","03447687",2018-11-30,6.34,"A"
"USGS","03447687",2018-12-01,6.5,"A"
"USGS","03447687",2018-12-02,7.32,"A"
"USGS","03447687",2018-12-03,7.03,"A"
"USGS","03447687",2018-12-04,6.63,"A"
"USGS","03447687",2018-12-05,6.41,"A"
"USGS","03447687",2018-12-06,6.25,"A"
"USGS","03447687",2018-12-07,6.13,"A"
"USGS","03447687",2018-12-08,6.08,"A"
"USGS","03447687",2018-12-09,6.47,"A"
"USGS","03447687",2018-12-10,7.1,"A"
"USGS","03447687",2018-12-11,7.05,"A"
"USGS","03447687",2018-12-12,6.64,"A"
"USGS","03447687",2018-12-13,6.42,"A"
"USGS","03447687",2018-12-14,7.22,"A"
"USGS","03447687",2018-12-15,9.38,"A"
"USGS","03447687",2018-12-16,9.77,"A"
"USGS","03447687",2018-12-17,9.07,"A"
"USGS","03447687",2018-12-18,8.01,"A"
"USGS","03447687",2018-12-19,7.49,"A"
"USGS","03447687",2018-12-20,8.02,"A"
"USGS","03447687",2018-12-21,10.85,"A"
"USGS","03447687",2018-12-22,11.76,"A"
"USGS","03447687",2018-12-23,10.86,"A"
"USGS","03447687",2018-12-24,9.81,"A"
"USGS","03447687",2018-12-25,8.25,"A"
"USGS","03447687",2018-12-26,7.54,"A"
"USGS","03447687",2018-12-27,7.31,"A"
"USGS","03447687",2018-12-28,14.13,"A"
"USGS","03447687",2018-12-29,17.2,"A"
"USGS","03447687",2018-12-30,15.97,"A"
"USGS","03447687",2018-12-31,13.19,"A"
"USGS","03447687",2019-01-01,11.17,"A"
"USGS","03447687",2019-01-02,9.97,"A"
"USGS","03447687",2019-01-03,9.87,"A"
"USGS","03447687",2019-01-04,9.87,"A"
"USGS","03447687",2019-01-05,10.38,"A"
"USGS","03447687",2019-01-06,10.13,"A"
"USGS","03447687",2019-01-07,9.71,"A"
"USGS","03447687",2019-01-08,8.97,"A"
"USGS","03447687",2019-01-09,8.26,"A"
"USGS","03447687",2019-01-10,7.9,"A"
"USGS","03447687",2019-01-11,7.65,"A"
"USGS","03447687",2019-01-12,7.5,"A"
"USGS","03447687",2019-01-13,8.4,"A"
"USGS","03447687",2019-01-14,8.26,"A"
"USGS","03447687",2019-01-15,7.74,"A"
"USGS","03447687",2019-01-16,7.47,"A"
"USGS","03447687",2019-01-17,7.31,"A"
"USGS","03447687",2019-01-18,7.25,"A"
"USGS","03447687",2019-01-19,7.43,"A"
"USGS","03447687",2019-01-20,9.46,"A"
"USGS","03447687",2019-01-21,9.23,"A"
"USGS","03447687",2019-01-22,8.47,"A"
"USGS","03447687",2019-01-23,7.77,"A"
"USGS","03447687",2019-01-24,9.63,"A"
"USGS","03447687",2019-01-25,9.79,"A"
"USGS","03447687",2019-01-26,9.42,"A"
"USGS","03447687",2019-01-27,8.56,"A"
"USGS","03447687",2019-01-28,7.87,"A"
"USGS","03447687",2019-01-29,7.62,"A"
"USGS","03447687",2019-01-30,7.39,"A"
"USGS","03447687",2019-01-31,7.18,"A"
"USGS","03447687",2019-02-01,7.05,"A"
"USGS","03447687",2019-02-02,6.95,"A"
"USGS","03447687",2019-02-03,6.86,"A"
"USGS","03447687",2019-02-04,6.76,"A"
"USGS","03447687",2019-02-05,6.68,"A"
"USGS","03447687",2019-02-06,6.61,"A"
"USGS","03447687",2019-02-07,6.55,"A"
"USGS","03447687",2019-02-08,6.47,"A"
"USGS","03447687",2019-02-09,6.35,"A"
"USGS","03447687",2019-02-10,6.3,"A"
"USGS","03447687",2019-02-11,6.48,"A"
"USGS","03447687",2019-02-12,7.2,"A"
"USGS","03447687",2019-02-13,7.69,"A"
"USGS","03447687",2019-02-14,7.02,"A"
"USGS","03447687",2019-02-15,6.71,"A"
"USGS","03447687",2019-02-16,6.84,"A"
"USGS","03447687",2019-02-17,6.9,"A"
"USGS","03447687",2019-02-18,9.27,"A"
"USGS","03447687",2019-02-19,8.6,"A"
"USGS","03447687",2019-02-20,9.74,"A"
"USGS","03447687",2019-02-21,10.92,"A"
"USGS","03447687",2019-02-22,12.5,"A"
"USGS","03447687",2019-02-23,13.4,"A"
"USGS","03447687",2019-02-24,13.19,"A"
"USGS","03447687",2019-02-25,12.01,"A"
"USGS","03447687",2019-02-26,10.76,"A"
"USGS","03447687",2019-02-27,9.68,"A"
"USGS","03447687",2019-02-28,8.74,"A"
"USGS","03447687",2019-03-01,8.44,"A"
"USGS","03447687",2019-03-02,8.43,"A"
"USGS","03447687",2019-03-03,8.17,"A"
"USGS","03447687",2019-03-04,8.45,"A"
"USGS","03447687",2019-03-05,8.05,"A"
"USGS","03447687",2019-03-06,7.67,"A"
"USGS","03447687",2019-03-07,7.44,"A"
"USGS","03447687",2019-03-08,7.38,"A"
"USGS","03447687",2019-03-09,7.66,"A"
"USGS","03447687",2019-03-10,7.83,"A"
"USGS","03447687",2019-03-11,7.54,"A"
"USGS","03447687",2019-03-12,7.31,"A"
"USGS","03447687",2019-03-13,7.13,"A"
"USGS","03447687",2019-03-14,7.01,"A"
"USGS","03447687",2019-03-15,7.99,"A"
"USGS","03447687",2019-03-16,8.41,"A"
"USGS","03447687",2019-03-17,7.86,"A"
"USGS","03447687",2019-03-18,7.36,"A"
"USGS","03447687",2019-03-19,7.13,"A"
"USGS","03447687",2019-03-20,6.97,"A"
"USGS","03447687",2019-03-21,6.87,"A"
"USGS","03447687",2019-03-22,6.8,"A"
"USGS","03447687",2019-03-23,6.65,"A"
"USGS","03447687",2019-03-24,6.54,"A"
"USGS","03447687",2019-03-25,6.5,"A"
"USGS","03447687",2019-03-26,6.55,"A"
"USGS","03447687",2019-03-27,6.41,"A"
"USGS","03447687",2019-03-28,6.31,"A"
"USGS","03447687",2019-03-29,6.26,"A"
"USGS","03447687",2019-03-30,6.22,"A"
"USGS","03447687",2019-03-31,6.24,"A"
"USGS","03447687",2019-04-01,6.15,"A"
"USGS","03447687",2019-04-02,6.06,"A"
"USGS","03447687",2019-04-03,6.02,"A"
"USGS","03447687",2019-04-04,5.97,"A"
"USGS","03447687",2019-04-05,6.15,"A"
"USGS","03447687",2019-04-06,6.25,"A"
"USGS","03447687",2019-04-07,6.03,"A"
"USGS","03447687",2019-04-08,6.16,"A"
"USGS","03447687",2019-04-09,7.49,"A"
"USGS","03447687",2019-04-10,7.52,"A"
"USGS","03447687",2019-04-11,6.67,"A"
"USGS","03447687",2019-04-12,6.43,"A"
"USGS","03447687",2019-04-13,6.4,"A"
"USGS","03447687",2019-04-14,8.03,"A"
"USGS","03447687",2019-04-15,10.14,"A"
"USGS","03447687",2019-04-16,9.55,"A"
"USGS","03447687",2019-04-17,8.21,"A"
"USGS","03447687",2019-04-18,7.15,"A"
"USGS","03447687",2019-04-19,11.5,"A"
"USGS","03447687",2019-04-20,16.31,"A"
"USGS","03447687",2019-04-21,15.52,"A"
"USGS","03447687",2019-04-22,12.74,"A"
"USGS","03447687",2019-04-23,10.5,"A"
"USGS","03447687",2019-04-24,8.84,"A"
"USGS","03447687",2019-04-25,7.9,"A"
"USGS","03447687",2019-04-26,7.61,"A"
"USGS","03447687",2019-04-27,7.36,"A"
"USGS","03447687",2019-04-28,7.15,"A"
"USGS","03447687",2019-04-29,6.98,"A"
"USGS","03447687",2019-04-30,6.86,"A"
"USGS","03447687",2019-05-01,6.74,"A"
"USGS","03447687",2019-05-02,6.63,"A"
"USGS","03447687",2019-05-03,6.55,"A"
"USGS","03447687",2019-05-04,6.6,"A"
"USGS","03447687",2019-05-05,7.17,"A"
"USGS","03447687",2019-05-06,6.91,"A"
"USGS","03447687",2019-05-07,6.59,"A"
"USGS","03447687",2019-05-08,6.43,"A"
"USGS","03447687",2019-05-09,6.3,"A"
"USGS","03447687",2019-05-10,6.29,"A"
"USGS","03447687",2019-05-11,7.39,"A"
"USGS","03447687",2019-05-12,8.57,"A"
"USGS","03447687",2019-05-13,7.75,"A"
"USGS","03447687",2019-05-14,6.96,"A"
"USGS","03447687",2019-05-15,6.63,"A"
"USGS","03447687",2019-05-16,6.46,"A"
"USGS","03447687",2019-05-17,6.35,"A"
"USGS","03447687",2019-05-18,6.25,"A"
"USGS","03447687",2019-05-19,6.1,"A"
"USGS","03447687",2019-05-20,5.99,"A"
"USGS","03447687",2019-05-21,5.89,"A"
"USGS","03447687",2019-05-22,5.8,"A"
"USGS","03447687",2019-05-23,5.78,"A"
"USGS","03447687",2019-05-24,5.77,"A"
"USGS","03447687",2019-05-25,5.65,"A"
"USGS","03447687",2019-05-26,5.58,"A"
"USGS","03447687",2019-05-27,5.51,"A"
"USGS","03447687",2019-05-28,5.45,"A"
"USGS","03447687",2019-05-29,5.39,"A"
"USGS","03447687",2019-05-30,5.33,"A"
"USGS","03447687",2019-05-31,5.28,"A"
"USGS","03447687",2019-06-01,5.24,"A"
"USGS","03447687",2019-06-02,5.22,"A"
"USGS","03447687",2019-06-03,5.2,"A"
"USGS","03447687",2019-06-04,5.13,"A"
"USGS","03447687",2019-06-05,5.16,"A"
"USGS","03447687",2019-06-06,5.27,"A"
"USGS","03447687",2019-06-07,5.57,"A"
"USGS","03447687",2019-06-08,6.71,"A"
"USGS","03447687",2019-06-09,7.53,"A"
"USGS","03447687",2019-06-10,9.61,"A"
"USGS","03447687",2019-06-11,8.27,"A"
"USGS","03447687",2019-06-12,6.54,"A"
"USGS","03447687",2019-06-13,6.07,"A"
"USGS","03447687",2019-06-14,5.79,"A"
"USGS","03447687",2019-06-15,5.62,"A"
"USGS","03447687",2019-06-16,5.52,"A"
"USGS","03447687",2019-06-17,5.46,"A"
"USGS","03447687",2019-06-18,7.32,"A"
"USGS","03447687",2019-06-19,8.24,"A"
"USGS","03447687",2019-06-20,7.66,"A"
"USGS","03447687",2019-06-21,6.44,"A"
"USGS","03447687",2019-06-22,6.15,"A"
"USGS","03447687",2019-06-23,5.99,"A"
"USGS","03447687",2019-06-24,5.94,"A"
"USGS","03447687",2019-06-25,6.06,"A"
"USGS","03447687",2019-06-26,5.69,"A"
"USGS","03447687",2019-06-27,5.51,"A"
"USGS","03447687",2019-06-28,5.38,"A"
"USGS","03447687",2019-06-29,5.3,"A"
"USGS","03447687",2019-06-30,5.21,"A"
"USGS","03447687",2019-07-01,5.13,"A"
"USGS","03447687",2019-07-02,5.1,"A"
"USGS","03447687",2019-07-03,5.13,"A"
"USGS","03447687",2019-07-04,5.21,"A"
"USGS","03447687",2019-07-05,5.24,"A"
"USGS","03447687",2019-07-06,5.62,"A"
"USGS","03447687",2019-07-07,5.58,"A"
"USGS","03447687",2019-07-08,5.23,"A"
"USGS","03447687",2019-07-09,5.08,"A"
"USGS","03447687",2019-07-10,5.02,"A"
"USGS","03447687",2019-07-11,4.98,"A"
"USGS","03447687",2019-07-12,5.22,"A"
"USGS","03447687",2019-07-13,5.44,"A"
"USGS","03447687",2019-07-14,5.75,"A"
"USGS","03447687",2019-07-15,5.64,"A"
"USGS","03447687",2019-07-16,5.38,"A"
"USGS","03447687",2019-07-17,5.2,"A"
"USGS","03447687",2019-07-18,5.39,"A"
"USGS","03447687",2019-07-19,5.18,"A"
"USGS","03447687",2019-07-20,4.96,"A"
"USGS","03447687",2019-07-21,4.95,"A"
"USGS","03447687",2019-07-22,4.91,"A"
"USGS","03447687",2019-07-23,5.49,"A"
"USGS","03447687",2019-07-24,5.58,"A"
"USGS","03447687",2019-07-25,5.06,"A"
"USGS","03447687",2019-07-26,4.85,"A"
"USGS","03447687",2019-07-27,4.77,"A"
"USGS","03447687",2019-07-28,4.78,"A"
"USGS","03447687",2019-07-29,4.71,"A"
"USGS","03447687",2019-07-30,4.63,"A"
"USGS","03447687",2019-07-31,4.63,"A"
"USGS","03447687",2019-08-01,5,"A"
"USGS","03447687",2019-08-02,5.09,"A"
"USGS","03447687",2019-08-03,5.08,"A"
"USGS","03447687",2019-08-04,5.15,"A"
"USGS","03447687",2019-08-05,5.89,"A"
"USGS","03447687",2019-08-06,5.43,"A"
"USGS","03447687",2019-08-07,5.15,"A"
"USGS","03447687",2019-08-08,4.76,"A"
"USGS","03447687",2019-08-09,4.63,"A"
"USGS","03447687",2019-08-10,4.58,"A"
"USGS","03447687",2019-08-11,4.77,"A"
"USGS","03447687",2019-08-12,4.67,"A"
"USGS","03447687",2019-08-13,4.72,"A"
"USGS","03447687",2019-08-14,4.72,"A"
"USGS","03447687",2019-08-15,5.06,"A"
"USGS","03447687",2019-08-16,4.68,"A"
"USGS","03447687",2019-08-17,4.71,"A"
"USGS","03447687",2019-08-18,4.62,"A"
"USGS","03447687",2019-08-19,4.7,"A"
"USGS","03447687",2019-08-20,4.73,"A"
"USGS","03447687",2019-08-21,4.68,"A"
"USGS","03447687",2019-08-22,4.84,"A"
"USGS","03447687",2019-08-23,6.72,"A"
"USGS","03447687",2019-08-24,7.07,"A"
"USGS","03447687",2019-08-25,5.45,"A"
"USGS","03447687",2019-08-26,5.07,"A"
"USGS","03447687",2019-08-27,4.99,"A"
"USGS","03447687",2019-08-28,5.05,"A"
"USGS","03447687",2019-08-29,4.83,"A"
"USGS","03447687",2019-08-30,4.66,"A"
"USGS","03447687",2019-08-31,4.57,"A"
"USGS","03447687",2019-09-01,4.5,"A"
"USGS","03447687",2019-09-02,4.44,"A"
"USGS","03447687",2019-09-03,4.4,"A"
"USGS","03447687",2019-09-04,4.35,"A"
"USGS","03447687",2019-09-05,4.3,"A"
"USGS","03447687",2019-09-06,4.24,"A"
"USGS","03447687",2019-09-07,4.19,"A"
"USGS","03447687",2019-09-08,4.15,"A"
"USGS","03447687",2019-09-09,4.12,"A"
"USGS","03447687",2019-09-10,4.1,"A"
"USGS","03447687",2019-09-11,4.08,"A"
"USGS","03447687",2019-09-12,4.07,"A"
"USGS","03447687",2019-09-13,4.08,"A"
"USGS","03447687",2019-09-14,4.63,"A"
"USGS","03447687",2019-09-15,5.07,"A"
"USGS","03447687",2019-09-16,4.6,"A"
"USGS","03447687",2019-09-17,4.27,"A"
"USGS","03447687",2019-09-18,4.17,"A"
"USGS","03447687",2019-09-19,4.15,"A"
"USGS","03447687",2019-09-20,4.14,"A"
"USGS","03447687",2019-09-21,4.1,"A"
"USGS","03447687",2019-09-22,4.03,"A"
"USGS","03447687",2019-09-23,3.99,"A"
"USGS","03447687",2019-09-24,3.95,"A"
"USGS","03447687",2019-09-25,3.92,"A"
"USGS","03447687",2019-09-26,3.88,"A"
"USGS","03447687",2019-09-27,3.86,"A"
"USGS","03447687",2019-09-28,4.01,"A"
"USGS","03447687",2019-09-29,4.31,"A"
"USGS","03447687",2019-09-30,4.15,"A"
"USGS","03447687",2019-10-01,4.34,"A"
"USGS","03447687",2019-10-02,4.08,"A"
"USGS","03447687",2019-10-03,3.97,"A"
"USGS","03447687",2019-10-04,3.9,"A"
"USGS","03447687",2019-10-05,3.85,"A"
"USGS","03447687",2019-10-06,3.9,"A"
"USGS","03447687",2019-10-07,3.97,"A"
"USGS","03447687",2019-10-08,4.08,"A"
"USGS","03447687",2019-10-09,4.28,"A"
"USGS","03447687",2019-10-10,4.19,"A"
"USGS","03447687",2019-10-11,4,"A"
"USGS","03447687",2019-10-12,3.94,"A"
"USGS","03447687",2019-10-13,3.98,"A"
"USGS","03447687",2019-10-14,4.22,"A"
"USGS","03447687",2019-10-15,4.08,"A"
"USGS","03447687",2019-10-16,3.96,"A"
"USGS","03447687",2019-10-17,3.95,"A"
"USGS","03447687",2019-10-18,3.89,"A"
"USGS","03447687",2019-10-19,3.95,"A"
"USGS","03447687",2019-10-20,5.96,"A"
"USGS","03447687",2019-10-21,5.22,"A"
"USGS","03447687",2019-10-22,5.29,"A"
"USGS","03447687",2019-10-23,5.54,"A"
"USGS","03447687",2019-10-24,4.8,"A"
"USGS","03447687",2019-10-25,4.5,"A"
"USGS","03447687",2019-10-26,5.03,"A"
"USGS","03447687",2019-10-27,7.48,"A"
"USGS","03447687",2019-10-28,7.09,"A"
"USGS","03447687",2019-10-29,5.67,"A"
"USGS","03447687",2019-10-30,5.94,"A"
"USGS","03447687",2019-10-31,9.8,"A"
"USGS","03447687",2019-11-01,10.42,"A"
"USGS","03447687",2019-11-02,9.88,"A"
"USGS","03447687",2019-11-03,8.05,"A"
"USGS","03447687",2019-11-04,6.12,"A"
"USGS","03447687",2019-11-05,5.73,"A"
"USGS","03447687",2019-11-06,5.49,"A"
"USGS","03447687",2019-11-07,5.31,"A"
"USGS","03447687",2019-11-08,5.33,"A"
"USGS","03447687",2019-11-09,5.17,"A"
"USGS","03447687",2019-11-10,5.04,"A"
"USGS","03447687",2019-11-11,4.96,"A"
"USGS","03447687",2019-11-12,5.08,"A"
"USGS","03447687",2019-11-13,5.17,"A"
"USGS","03447687",2019-11-14,4.95,"A"
"USGS","03447687",2019-11-15,4.88,"A"
"USGS","03447687",2019-11-16,4.84,"A"
"USGS","03447687",2019-11-17,4.77,"A"
"USGS","03447687",2019-11-18,4.73,"A"
"USGS","03447687",2019-11-19,4.69,"A"
"USGS","03447687",2019-11-20,4.65,"A"
"USGS","03447687",2019-11-21,4.6,"A"
"USGS","03447687",2019-11-22,4.58,"A"
"USGS","03447687",2019-11-23,5.2,"A"
"USGS","03447687",2019-11-24,6.54,"A"
"USGS","03447687",2019-11-25,5.61,"A"
"USGS","03447687",2019-11-26,5.21,"A"
"USGS","03447687",2019-11-27,5.2,"A"
"USGS","03447687",2019-11-28,5.24,"A"
"USGS","03447687",2019-11-29,5.04,"A"
"USGS","03447687",2019-11-30,4.96,"A"
"USGS","03447687",2019-12-01,6.91,"A"
"USGS","03447687",2019-12-02,6.39,"A"
"USGS","03447687",2019-12-03,5.69,"A"
"USGS","03447687",2019-12-04,5.42,"A"
"USGS","03447687",2019-12-05,5.24,"A"
"USGS","03447687",2019-12-06,5.11,"A"
"USGS","03447687",2019-12-07,5.02,"A"
"USGS","03447687",2019-12-08,4.94,"A"
"USGS","03447687",2019-12-09,4.98,"A"
"USGS","03447687",2019-12-10,5.35,"A"
"USGS","03447687",2019-12-11,5.64,"A"
"USGS","03447687",2019-12-12,5.29,"A"
"USGS","03447687",2019-12-13,5.71,"A"
"USGS","03447687",2019-12-14,7.39,"A"
"USGS","03447687",2019-12-15,6.78,"A"
"USGS","03447687",2019-12-16,6.05,"A"
"USGS","03447687",2019-12-17,6.74,"A"
"USGS","03447687",2019-12-18,6.8,"A"
"USGS","03447687",2019-12-19,6.16,"A"
"USGS","03447687",2019-12-20,5.84,"A"
"USGS","03447687",2019-12-21,5.64,"A"
"USGS","03447687",2019-12-22,5.55,"A"
"USGS","03447687",2019-12-23,7.28,"A"
"USGS","03447687",2019-12-24,7.88,"A"
"USGS","03447687",2019-12-25,6.82,"A"
"USGS","03447687",2019-12-26,6.31,"A"
"USGS","03447687",2019-12-27,6.01,"A"
"USGS","03447687",2019-12-28,5.81,"A"
"USGS","03447687",2019-12-29,6,"A"
"USGS","03447687",2019-12-30,7.13,"A"
"USGS","03447687",2019-12-31,7.24,"A"
"USGS","03447687",2020-01-01,6.52,"A"
"USGS","03447687",2020-01-02,6.2,"A"
"USGS","03447687",2020-01-03,7.3,"A"
"USGS","03447687",2020-01-04,7.47,"A"
"USGS","03447687",2020-01-05,6.9,"A"
"USGS","03447687",2020-01-06,6.49,"A"
"USGS","03447687",2020-01-07,6.28,"A"
"USGS","03447687",2020-01-08,6.11,"A"
"USGS","03447687",2020-01-09,5.91,"A"
"USGS","03447687",2020-01-10,5.78,"A"
"USGS","03447687",2020-01-11,6.91,"A"
"USGS","03447687",2020-01-12,10.74,"A"
"USGS","03447687",2020-01-13,10.73,"A"
"USGS","03447687",2020-01-14,10.1,"A"
"USGS","03447687",2020-01-15,9,"A"
"USGS","03447687",2020-01-16,7.56,"A"
"USGS","03447687",2020-01-17,7,"A"
"USGS","03447687",2020-01-18,6.74,"A"
"USGS","03447687",2020-01-19,6.75,"A"
"USGS","03447687",2020-01-20,6.49,"A"
"USGS","03447687",2020-01-21,6.27,"A"
"USGS","03447687",2020-01-22,6.12,"A"
"USGS","03447687",2020-01-23,6.02,"A"
"USGS","03447687",2020-01-24,7.6,"A"
"USGS","03447687",2020-01-25,9.47,"A"
"USGS","03447687",2020-01-26,8.93,"A"
"USGS","03447687",2020-01-27,7.42,"A"
"USGS","03447687",2020-01-28,6.89,"A"
"USGS","03447687",2020-01-29,6.6,"A"
"USGS","03447687",2020-01-30,6.41,"A"
"USGS","03447687",2020-01-31,6.3,"A"
"USGS","03447687",2020-02-01,6.31,"A"
"USGS","03447687",2020-02-02,6.17,"A"
"USGS","03447687",2020-02-03,6.03,"A"
"USGS","03447687",2020-02-04,5.93,"A"
"USGS","03447687",2020-02-05,6.03,"A"
"USGS","03447687",2020-02-06,10.39,"A"
"USGS","03447687",2020-02-07,13.95,"A"
"USGS","03447687",2020-02-08,12.74,"A"
"USGS","03447687",2020-02-09,11.5,"A"
"USGS","03447687",2020-02-10,9.72,"A"
"USGS","03447687",2020-02-11,9.18,"A"
"USGS","03447687",2020-02-12,9.25,"A"
"USGS","03447687",2020-02-13,10.34,"A"
"USGS","03447687",2020-02-14,10.69,"A"
"USGS","03447687",2020-02-15,10.01,"A"
"USGS","03447687",2020-02-16,9.38,"A"
"USGS","03447687",2020-02-17,8.25,"A"
"USGS","03447687",2020-02-18,7.68,"A"
"USGS","03447687",2020-02-19,7.65,"A"
"USGS","03447687",2020-02-20,7.39,"A"
"USGS","03447687",2020-02-21,7.26,"A"
"USGS","03447687",2020-02-22,7.01,"A"
"USGS","03447687",2020-02-23,6.86,"A"
"USGS","03447687",2020-02-24,6.78,"A"
"USGS","03447687",2020-02-25,7.33,"A"
"USGS","03447687",2020-02-26,7.19,"A"
"USGS","03447687",2020-02-27,6.86,"A"
"USGS","03447687",2020-02-28,6.65,"A"
"USGS","03447687",2020-02-29,6.54,"A"
"USGS","03447687",2020-03-01,6.41,"A"
"USGS","03447687",2020-03-02,6.31,"A"
"USGS","03447687",2020-03-03,6.72,"A"
"USGS","03447687",2020-03-04,6.79,"A"
"USGS","03447687",2020-03-05,6.43,"A"
"USGS","03447687",2020-03-06,6.35,"A"
"USGS","03447687",2020-03-07,6.2,"A"
"USGS","03447687",2020-03-08,6.08,"A"
"USGS","03447687",2020-03-09,6.01,"A"
"USGS","03447687",2020-03-10,5.97,"A"
"USGS","03447687",2020-03-11,5.95,"A"
"USGS","03447687",2020-03-12,5.88,"A"
"USGS","03447687",2020-03-13,5.85,"A"
"USGS","03447687",2020-03-14,5.79,"A"
"USGS","03447687",2020-03-15,5.72,"A"
"USGS","03447687",2020-03-16,5.67,"A"
"USGS","03447687",2020-03-17,5.75,"A"
"USGS","03447687",2020-03-18,5.79,"A"
"USGS","03447687",2020-03-19,5.69,"A"
"USGS","03447687",2020-03-20,5.63,"A"
"USGS","03447687",2020-03-21,5.61,"A"
"USGS","03447687",2020-03-22,5.52,"A"
"USGS","03447687",2020-03-23,6.04,"A"
"USGS","03447687",2020-03-24,6.48,"A"
"USGS","03447687",2020-03-25,9.04,"A"
"USGS","03447687",2020-03-26,8.17,"A"
"USGS","03447687",2020-03-27,6.88,"A"
"USGS","03447687",2020-03-28,6.45,"A"
"USGS","03447687",2020-03-29,6.24,"A"
"USGS","03447687",2020-03-30,6.05,"A"
"USGS","03447687",2020-03-31,5.94,"A"
"USGS","03447687",2020-04-01,5.92,"A"
"USGS","03447687",2020-04-02,5.78,"A"
"USGS","03447687",2020-04-03,5.69,"A"
"USGS","03447687",2020-04-04,5.61,"A"
"USGS","03447687",2020-04-05,5.56,"A"
"USGS","03447687",2020-04-06,5.51,"A"
"USGS","03447687",2020-04-07,5.47,"A"
"USGS","03447687",2020-04-08,5.42,"A"
"USGS","03447687",2020-04-09,5.39,"A"
"USGS","03447687",2020-04-10,5.33,"A"
"USGS","03447687",2020-04-11,5.25,"A"
"USGS","03447687",2020-04-12,5.49,"A"
"USGS","03447687",2020-04-13,10.38,"A"
"USGS","03447687",2020-04-14,10.18,"A"
"USGS","03447687",2020-04-15,9.62,"A"
"USGS","03447687",2020-04-16,8.17,"A"
"USGS","03447687",2020-04-17,6.7,"A"
"USGS","03447687",2020-04-18,6.49,"A"
"USGS","03447687",2020-04-19,6.29,"A"
"USGS","03447687",2020-04-20,6.46,"A"
"USGS","03447687",2020-04-21,6.35,"A"
"USGS","03447687",2020-04-22,6.05,"A"
"USGS","03447687",2020-04-23,6.39,"A"
"USGS","03447687",2020-04-24,6.79,"A"
"USGS","03447687",2020-04-25,6.49,"A"
"USGS","03447687",2020-04-26,6.38,"A"
"USGS","03447687",2020-04-27,6.17,"A"
"USGS","03447687",2020-04-28,5.98,"A"
"USGS","03447687",2020-04-29,6.36,"A"
"USGS","03447687",2020-04-30,10.04,"A"
"USGS","03447687",2020-05-01,9.46,"A"
"USGS","03447687",2020-05-02,7.55,"A"
"USGS","03447687",2020-05-03,6.83,"A"
"USGS","03447687",2020-05-04,6.53,"A"
"USGS","03447687",2020-05-05,6.42,"A"
"USGS","03447687",2020-05-06,6.61,"A"
"USGS","03447687",2020-05-07,6.34,"A"
"USGS","03447687",2020-05-08,6.11,"A"
"USGS","03447687",2020-05-09,6.04,"A"
"USGS","03447687",2020-05-10,5.9,"A"
"USGS","03447687",2020-05-11,5.81,"A"
"USGS","03447687",2020-05-12,5.72,"A"
"USGS","03447687",2020-05-13,5.66,"A"
